"","train_49","train_50","train_51","train_52","train_53","train_54","train_55","train_56","train_57","train_58","train_59","train_60","train_61","train_62","train_63","train_64","train_65","train_66","train_67","train_68"
"Lactobacillus_alimentarius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_glutamicum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paracoccus_sanguinis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_coleohominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enterobacter_sp_FS01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raoultella_terrigena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phascolarctobacterium_sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_sp_An322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serratia_ficaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schwartzia_succinivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_equinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnesiella_sp_An55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dickeya_chrysanthemi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dickeya_fangzhongdai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alistipes_sp_CAG_831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giardia_intestinalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entamoeba_dispar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entamoeba_histolytica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pedobacter_himalayensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnoclostridium_sp_An76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucispirillum_schaedleri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candidatus_Methanomethylophilus_sp_1R26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_pyruvativorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_simulans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carnobacterium_maltaromaticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusobacterium_hwasookii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanomassiliicoccales_archaeon_RumEn_M1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muribaculaceae_bacterium_DSM_103720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_vitulinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Providencia_rustigianii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Veillonella_criceti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pantoea_anthophila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_nodensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Megasphaera_sp_BV3C16_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavonifractor_sp_An82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_graminisolvens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acinetobacter_pittii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas_versuta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_sp_oral_taxon_920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Criibacterium_bergeronii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tissierellia_bacterium_KA00581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetatifactor_muris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clavibacter_michiganensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cloacibacterium_normanense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acinetobacter_junii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acidovorax_caeni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_pasteuri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas_lundensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_suis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogenibacillus_schlegelii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Limnochorda_pilosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paludisphaera_borealis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kouleothrix_aurantiaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franconibacter_helveticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acholeplasma_oculi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptoniphilus_asaccharolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Romboutsia_hominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mediterranea_sp_An20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acinetobacter_idrijaensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oenococcus_oeni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klebsiella_quasivariicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phyllobacterium_myrsinacearum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vagococcus_lutrae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mycoplasma_hominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Citrobacter_gillenii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acinetobacter_parvus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrococcus_yayanosii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synergistes_jonesii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_pyogenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_pantheris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vibrio_kanaloae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_kitasatonis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vibrio_fluvialis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halomonas_boliviensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xanthomonas_phaseoli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mycolicibacterium_obuense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingopyxis_granuli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosea_vaviloviae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stenotrophomonas_rhizophila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kocuria_marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microlunatus_phosphovorus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingopyxis_terrae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusobacterium_necrogenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria_macacae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ileibacterium_valens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leuconostoc_kimchii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoalteromonas_tetraodonis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meiothermus_silvanus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoalteromonas_undina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoalteromonas_nigrifaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Providencia_stuartii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_argentinense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnoclostridium_phytofermentans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_xylanolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_sciuri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_gallinarum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_kloosii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacillus_megaterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prauserella_sp_Am3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacillus_stratosphericus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacillus_altitudinis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_capitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aerococcus_viridans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_pyogenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_sp_FOBRC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_flueggei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia_sp_oral_taxon_847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_ingluviei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Helicobacter_equorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_sp_oral_taxon_892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aeromonas_allosaccharophila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Campylobacter_curvus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_sp_oral_taxon_126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotella_scopos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Campylobacter_mucosalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia_sp_oral_taxon_498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ottowia_sp_oral_taxon_894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agitococcus_lubricus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leptotrichia_buccalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Campylobacter_rectus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotella_baroniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_infelix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capnocytophaga_gingivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Romboutsia_lituseburensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haemophilus_aegyptius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kosakonia_radicincitans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porphyromonas_sp_oral_taxon_278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oenococcus_alcoholitolerans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capnocytophaga_sputigena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria_polysaccharea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema_socranskii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema_denticola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tannerella_forsythia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema_maltophilum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tannerella_sp_oral_taxon_808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_argenteus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotella_marshii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_merycicum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas_fluorescens_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Variovorax_paradoxus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas_yamanorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesorhizobium_sp_UASWS1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chryseobacterium_scophthalmum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chlorogloea_sp_CCALA_695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylorubrum_populi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lysinibacillus_sp_B2A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zymomonas_mobilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enterococcus_phoeniculicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ralstonia_insidiosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eikenella_sp_NML02_A_017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasteurella_canis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfomicrobium_orale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacterium_sp_FEMGT703F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sediminibacterium_sp_FEMGT703S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tychonema_bourrellyi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tepidimonas_fonticaldi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetivibrio_ethanolgignens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_intestinalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vagococcus_teuberi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Filifactor_alocis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptoanaerobacter_stomatis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catonella_morbi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moraxella_catarrhalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klebsiella_grimontii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema_vincentii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enterococcus_canis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema_medium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serratia_proteamaculans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treponema_sp_OMZ_838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thermus_scotoductus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Photobacterium_damselae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dolosigranulum_pigrum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edwardsiella_tarda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aerococcus_christensenii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lelliottia_jeotgali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_simulans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kluyvera_intermedia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phytobacter_ursingii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraburkholderia_tropica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotella_sp_MGM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elizabethkingia_anophelis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rahnella_aquatilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rodentibacter_heylii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vibrio_furnissii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Weissella_minor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porphyromonas_canoris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_thermacidophilum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pantoea_brenneri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas_simiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaerococcus_tetradius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactococcus_plantarum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium_mongoliense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sodalis_praecaptivus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eremococcus_coleocola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leucobacter_sp_7_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leucobacter_komagatae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfotomaculum_ruminis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanobacterium_sp_MB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haemophilus_sp_C1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Weissella_hellenica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_pseudodiphtheriticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_crustorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alkaliphilus_oremlandii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paenibacillus_polysaccharolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactobacillus_frumenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geobacillus_stearothermophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium_falsenii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mycobacterium_avium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oligella_ureolytica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paenibacillus_sp_7884_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
